code,date,close,slope_standard
510030,2023-07-14,6.56,0.5462787011157257
510030,2023-07-17,6.536,0.7000325009023234
510030,2023-07-18,6.512,0.7405228281636085
510030,2023-07-19,6.536,0.7525675966767962
510030,2023-07-20,6.504,0.5806557321322332
510030,2023-07-21,6.488,0.4948648942128779
510030,2023-07-24,6.48,0.39433287555829477
510030,2023-07-25,6.688,0.4866968637144576
510030,2023-07-26,6.688,0.5749756377040883
510030,2023-07-27,6.688,0.7703405231843442
510030,2023-07-28,6.912,1.1657040212092602
510030,2023-07-31,6.968,1.507671852079779
510030,2023-08-01,6.928,1.7083118898941465
510050,2023-07-05,3.192,0.139874300917388
510050,2023-07-06,3.173,0.07265995256938024
510050,2023-07-07,3.162,0.00012997051694056528
510050,2023-07-10,3.175,-0.041667547163248074
510050,2023-07-11,3.192,-0.02500041915905529
510050,2023-07-12,3.191,-0.014087432008014206
510050,2023-07-13,3.232,0.1811806761095665
510050,2023-07-14,3.232,0.4333069966241616
510050,2023-07-17,3.207,0.5562742135875018
510050,2023-07-18,3.204,0.6446461766794417
510050,2023-07-19,3.213,0.6848670491165713
510050,2023-07-20,3.199,0.6123424230490087
510050,2023-07-21,3.209,0.5856021621429371
510050,2023-07-24,3.196,0.538925299200567
510050,2023-07-25,3.278,0.6316265681112492
510050,2023-07-26,3.275,0.7026026663992466
510050,2023-07-27,3.276,0.8416313554152616
510050,2023-07-28,3.35,1.1363940362485165
510050,2023-07-31,3.354,1.363157559334509
510050,2023-08-01,3.346,1.4806896759456023
510060,2023-07-05,2.058,-0.36699399957615814
510060,2023-07-06,2.037,-0.28274537341771877
510060,2023-07-07,2.041,-0.15071868239777497
510060,2023-07-10,2.04,-0.08439462828723882
510060,2023-07-11,2.046,0.0036849013430164885
510060,2023-07-12,2.035,0.004193009916615189
510060,2023-07-13,2.06,0.1176092908613249
510060,2023-07-14,2.074,0.38893239958376624
510060,2023-07-17,2.066,0.5377160427503974
510060,2023-07-18,2.062,0.6110890368769069
510060,2023-07-19,2.063,0.6150659983456329
510060,2023-07-20,2.053,0.43884843928609624
510060,2023-07-21,2.052,0.340094245272638
510060,2023-07-24,2.046,0.2657191410178492
510060,2023-07-25,2.099,0.34585167017990265
510060,2023-07-26,2.094,0.38388747028606224
510060,2023-07-27,2.095,0.5657187174059538
510060,2023-07-28,2.154,0.9574676654290806
510060,2023-07-31,2.174,1.3584736972506974
510060,2023-08-01,2.158,1.5438713200194714
510090,2023-07-05,2.316,0.07232317953904294
510090,2023-07-06,2.288,0.0086466150950832
510090,2023-07-07,2.37,0.1617989697286687
510090,2023-07-10,2.283,0.04727511745836303
510090,2023-07-11,2.294,-0.0036733065913402804
510090,2023-07-12,2.297,0.02478754006897849
510090,2023-07-13,2.312,0.10766415811699848
510090,2023-07-14,2.315,0.17905235217106238
510090,2023-07-17,2.296,0.20178149574567805
510090,2023-07-18,2.286,0.2604432694311119
510090,2023-07-19,2.289,0.2525406289138224
510090,2023-07-20,2.275,0.14975196370895735
510090,2023-07-21,2.285,0.03280603963635066
510090,2023-07-24,2.267,-0.1519526552627789
510090,2023-07-25,2.338,-0.0946981153993933
510090,2023-07-26,2.341,-0.03748204278621251
510090,2023-07-27,2.338,0.08467255208078205
510090,2023-07-28,2.393,0.33552404328189545
510090,2023-07-31,2.413,0.6756860418230085
510090,2023-08-01,2.396,0.8299205616231817
510100,2023-07-05,1.078,0.12465236109048107
510100,2023-07-06,1.07,0.05297674547635952
510100,2023-07-07,1.065,-0.029881528372832273
510100,2023-07-10,1.071,-0.060865347775366764
510100,2023-07-11,1.078,-0.03593279039434512
510100,2023-07-12,1.077,-0.017913672290050215
510100,2023-07-13,1.093,0.17224480457841368
510100,2023-07-14,1.093,0.4175327316231754
510100,2023-07-17,1.084,0.5434672945270956
510100,2023-07-18,1.083,0.6403677348936139
510100,2023-07-19,1.086,0.677719419172262
510100,2023-07-20,1.081,0.6001918165452128
510100,2023-07-21,1.085,0.5722180575209551
510100,2023-07-24,1.08,0.5270174844373332
510100,2023-07-25,1.114,0.620588816904484
510100,2023-07-26,1.112,0.6923261758212419
510100,2023-07-27,1.113,0.8389443928750415
510100,2023-07-28,1.144,1.1445111390452174
510100,2023-07-31,1.145,1.3821352774753028
510100,2023-08-01,1.141,1.5015483748102305
510130,2023-07-04,5.496,0.05232151529855885
510130,2023-07-05,5.472,-0.003947011459550246
510130,2023-07-06,5.436,-0.07255831558602326
510130,2023-07-07,5.43,-0.1258974667202735
510130,2023-07-10,5.435,-0.17201340539501667
510130,2023-07-12,5.435,-0.20362936373113458
510130,2023-07-13,5.481,-0.16199541903002063
510130,2023-07-14,5.525,-0.01474665917575299
510130,2023-07-17,5.49,0.16430499816320573
510130,2023-07-18,5.51,0.338347087767053
510130,2023-07-19,5.484,0.4736939959498196
510130,2023-07-20,5.448,0.4263727248682729
510130,2023-07-21,5.437,0.2303459117478606
510130,2023-07-24,5.419,0.08684885237293945
510130,2023-07-25,5.56,0.13727998990347723
510130,2023-07-26,5.545,0.13831592289790168
510130,2023-07-27,5.526,0.1467944416614212
510130,2023-07-28,5.664,0.44522951240950026
510130,2023-07-31,5.712,0.7494197532481092
510130,2023-08-01,5.676,0.9384555691143911
510150,2023-07-05,6.876,0.230542665712202
510150,2023-07-06,6.816,0.0929048936685052
510150,2023-07-07,6.804,-0.045194327956567935
510150,2023-07-10,6.804,-0.12627316808068945
510150,2023-07-11,6.864,-0.16282531143648346
510150,2023-07-12,6.828,-0.18293329707525935
510150,2023-07-13,6.924,-0.033551386758784524
510150,2023-07-14,6.876,0.12070981940523096
510150,2023-07-17,6.804,0.1884426661882051
510150,2023-07-18,6.804,0.2375618578585328
510150,2023-07-19,6.792,0.22442772282140927
510150,2023-07-20,6.78,0.15930386232555155
510150,2023-07-21,6.828,0.14047450005773657
510150,2023-07-24,6.816,0.11301873988104519
510150,2023-07-25,6.996,0.17922198090921454
510150,2023-07-26,6.996,0.23862523047905135
510150,2023-07-27,7.044,0.37941377620600114
510150,2023-07-28,7.188,0.6394973586857902
510150,2023-07-31,7.164,0.8103436500748226
510150,2023-08-01,7.116,0.8894732790447726
510160,2023-07-05,0.739,-0.11934782160331558
510160,2023-07-06,0.735,-0.08726591130335107
510160,2023-07-07,0.733,-0.0513432110049402
510160,2023-07-10,0.735,-0.022215999262069637
510160,2023-07-11,0.74,0.05548271673822011
510160,2023-07-12,0.731,0.019258636061463854
510160,2023-07-13,0.742,0.13498799863914546
510160,2023-07-14,0.75,0.3881755094231551
510160,2023-07-17,0.744,0.542754238040718
510160,2023-07-18,0.747,0.6781009272318309
510160,2023-07-19,0.747,0.6906882952217919
510160,2023-07-20,0.741,0.49925304216764305
510160,2023-07-21,0.738,0.423045559428036
510160,2023-07-24,0.741,0.34545785498716775
510160,2023-07-25,0.757,0.3989596172029175
510160,2023-07-26,0.757,0.4731521618385921
510160,2023-07-27,0.759,0.6264522864127386
510160,2023-07-28,0.775,0.8823761479936154
510160,2023-07-31,0.783,1.1843026612374223
510160,2023-08-01,0.782,1.3812038957109936
510170,2023-07-05,3.32,0.16779560827395398
510170,2023-07-06,3.284,0.2548373353998934
510170,2023-07-07,3.292,0.34450030163368883
510170,2023-07-10,3.304,0.43574710875473693
510170,2023-07-11,3.296,0.4831859635120585
510170,2023-07-12,3.3,0.5255238391535131
510170,2023-07-13,3.348,0.6340069418540483
510170,2023-07-14,3.328,0.7210330333403131
510170,2023-07-17,3.308,0.7246405589288122
510170,2023-07-18,3.316,0.7012213072399195
510170,2023-07-19,3.32,0.6172726664328666
510170,2023-07-20,3.324,0.48286095891479697
510170,2023-07-21,3.32,0.3879261036884587
510170,2023-07-24,3.284,0.25222689874679177
510170,2023-07-25,3.34,0.1424542903119005
510170,2023-07-26,3.368,0.09833550990953954
510170,2023-07-27,3.348,0.1233583402681413
510170,2023-07-28,3.38,0.13768071656578862
510170,2023-07-31,3.392,0.21773092300761748
510170,2023-08-01,3.408,0.25993163389863183
510180,2023-07-05,10.109,0.1220876183590729
510180,2023-07-06,10.059,0.0440640622634549
510180,2023-07-07,10.049,-0.004615152967337032
510180,2023-07-10,10.062,-0.06221800678752279
510180,2023-07-11,10.112,-0.045859291609767816
510180,2023-07-12,10.074,-0.06437736566980853
510180,2023-07-13,10.212,0.12051250254972667
510180,2023-07-14,10.227,0.39548185219930776
510180,2023-07-17,10.172,0.5581496277222365
510180,2023-07-18,10.147,0.6800693336083832
510180,2023-07-19,10.154,0.7094793263228296
510180,2023-07-20,10.102,0.5772160387075284
510180,2023-07-21,10.119,0.49929660182630303
510180,2023-07-24,10.089,0.40920215910413027
510180,2023-07-25,10.339,0.48376828239696823
510180,2023-07-26,10.337,0.5665734733686771
510180,2023-07-27,10.322,0.7084520819981586
510180,2023-07-28,10.554,1.030374017254712
510180,2023-07-31,10.582,1.2878760462466121
510180,2023-08-01,10.547,1.4254939017297872
510190,2023-07-05,3.429,0.10571305515011889
510190,2023-07-06,3.407,0.008912723166587163
510190,2023-07-07,3.4,-0.08978023075121608
510190,2023-07-10,3.415,-0.11494341102646097
510190,2023-07-11,3.434,-0.13077122288498078
510190,2023-07-12,3.432,-0.11972990065754839
510190,2023-07-13,3.487,0.09726941102420467
510190,2023-07-14,3.49,0.41796119273348525
510190,2023-07-17,3.458,0.5583312534163952
510190,2023-07-18,3.451,0.6661911297800208
510190,2023-07-19,3.457,0.7132537424130919
510190,2023-07-20,3.452,0.6440577964687192
510190,2023-07-21,3.449,0.5977955710522216
510190,2023-07-24,3.44,0.5412566637170394
510190,2023-07-25,3.55,0.6589318725384314
510190,2023-07-26,3.543,0.7650944610491442
510190,2023-07-27,3.548,0.9549600868680879
510190,2023-07-28,3.632,1.312731235622533
510190,2023-07-31,3.656,1.6139830086816485
510190,2023-08-01,3.632,1.7471209296459598
510200,2023-07-05,1.016,-0.17728628351315887
510200,2023-07-06,1.013,-0.12380815197847556
510200,2023-07-07,1.022,-0.02741112674721193
510200,2023-07-10,1.026,0.03017203218670032
510200,2023-07-11,1.028,0.115341484890996
510200,2023-07-12,1.02,0.17164662848335313
510200,2023-07-13,1.037,0.37592052559544076
510200,2023-07-14,1.034,0.5677841475856582
510200,2023-07-17,1.03,0.7129684369779021
510200,2023-07-18,1.032,0.8439999931646789
510200,2023-07-19,1.04,0.9174679088035432
510200,2023-07-20,1.031,0.8135825879981367
510200,2023-07-21,1.033,0.7200939267155109
510200,2023-07-24,1.032,0.6086044084105227
510200,2023-07-25,1.09,0.7384141483617793
510200,2023-07-26,1.089,0.8819214633237489
510200,2023-07-27,1.08,1.0361879529628897
510200,2023-07-28,1.166,1.5558093525907668
510200,2023-07-31,1.171,1.9912696129896077
510200,2023-08-01,1.165,2.2932002456463443
510210,2023-07-05,4.795,0.03893492366266766
510210,2023-07-06,4.77,-0.04271745361994624
510210,2023-07-07,4.755,-0.09101170641568189
510210,2023-07-10,4.77,-0.12101420658388401
510210,2023-07-11,4.795,-0.08077431705197932
510210,2023-07-12,4.765,-0.1063066239896046
510210,2023-07-13,4.815,0.0248301137097122
510210,2023-07-14,4.83,0.24941160174745192
510210,2023-07-17,4.805,0.4323899541456391
510210,2023-07-18,4.795,0.5261900336974086
510210,2023-07-19,4.8,0.5406077998275414
510210,2023-07-20,4.755,0.33638566630291616
510210,2023-07-21,4.76,0.19595303165001068
510210,2023-07-24,4.755,0.05857984205642628
510210,2023-07-25,4.86,0.09248742561590792
510210,2023-07-26,4.84,0.13260931355794234
510210,2023-07-27,4.835,0.23697238213242816
510210,2023-07-28,4.925,0.4952753276130039
510210,2023-07-31,4.94,0.7259957728210411
510210,2023-08-01,4.935,0.8676271321203225
510230,2023-07-05,5.975,-0.593531459068119
510230,2023-07-06,5.955,-0.4814379802361778
510230,2023-07-07,5.975,-0.3398143307670023
510230,2023-07-10,5.95,-0.27695503961806683
510230,2023-07-11,5.98,-0.13243394463970562
510230,2023-07-12,5.99,-0.02855144925278785
510230,2023-07-13,6.065,0.22428620930856286
510230,2023-07-14,6.08,0.5186983067259343
510230,2023-07-17,6.045,0.6666403475735968
510230,2023-07-18,6.025,0.7488776943729164
510230,2023-07-19,6.05,0.792724756587861
510230,2023-07-20,6.035,0.6950317022050448
510230,2023-07-21,6.035,0.6349187939199933
510230,2023-07-24,6.005,0.5248551538665249
510230,2023-07-25,6.215,0.6502882997227507
510230,2023-07-26,6.22,0.7913927530951665
510230,2023-07-27,6.24,1.0420970214074046
510230,2023-07-28,6.47,1.5274106853719476
510230,2023-07-31,6.49,1.904684749157511
510230,2023-08-01,6.435,2.106069126874107
510270,2023-07-05,1.239,-0.09957460677158089
510270,2023-07-06,1.231,-0.07165515279944662
510270,2023-07-07,1.226,-0.06970481563346574
510270,2023-07-10,1.224,-0.0925095370452763
510270,2023-07-11,1.235,-0.028302462328428125
510270,2023-07-12,1.225,-0.033914508091890866
510270,2023-07-13,1.244,0.13379330573076953
510270,2023-07-14,1.25,0.40225043075296524
510270,2023-07-17,1.242,0.5627177442186729
510270,2023-07-18,1.242,0.6705787703478843
510270,2023-07-19,1.241,0.7060762366531813
510270,2023-07-20,1.239,0.5435022736487677
510270,2023-07-21,1.242,0.5030983927383952
510270,2023-07-24,1.233,0.3964142891585743
510270,2023-07-25,1.271,0.46074372094074245
510270,2023-07-26,1.266,0.5058897618184889
510270,2023-07-27,1.272,0.7223060788284481
510270,2023-07-28,1.307,1.1088304528837238
510270,2023-07-31,1.307,1.4256989362085983
510270,2023-08-01,1.302,1.6075743112304828
510290,2023-07-05,2.012,0.27961312278490086
510290,2023-07-06,1.998,0.1685799761062153
510290,2023-07-07,1.993,0.06326560542816545
510290,2023-07-10,1.997,0.0030320139473594162
510290,2023-07-11,2.01,-0.0015612852732434556
510290,2023-07-12,1.991,-0.07130183684587516
510290,2023-07-13,2.009,0.003077843643481069
510290,2023-07-14,2.007,0.1159974198968432
510290,2023-07-17,1.999,0.18994096047600126
510290,2023-07-18,2.001,0.2666510634685088
510290,2023-07-19,2.002,0.2365245462665601
510290,2023-07-20,1.987,0.04128058655508777
510290,2023-07-21,1.986,-0.0804098429362715
510290,2023-07-24,1.983,-0.20368208295569454
510290,2023-07-25,2.014,-0.21301391897077077
510290,2023-07-26,2.011,-0.16566556182311862
510290,2023-07-27,2.002,-0.1130678543990082
510290,2023-07-28,2.026,0.03595913210016093
510290,2023-07-31,2.042,0.2089510583633374
510290,2023-08-01,2.04,0.31088645136442855
510300,2023-07-05,4.507,0.3431422512861592
510300,2023-07-06,4.479,0.22544786640784678
510300,2023-07-07,4.468,0.10775969585127444
510300,2023-07-10,4.484,0.013938179589038533
510300,2023-07-11,4.51,-0.0004118214899270133
510300,2023-07-12,4.491,-0.050057624790721095
510300,2023-07-13,4.554,0.10406819075268109
510300,2023-07-14,4.552,0.31782647049067997
510300,2023-07-17,4.524,0.442688807546419
510300,2023-07-18,4.518,0.5505596292705073
510300,2023-07-19,4.516,0.5633129508577346
510300,2023-07-20,4.488,0.4486439982650676
510300,2023-07-21,4.49,0.37319426723664934
510300,2023-07-24,4.473,0.2801207857583344
510300,2023-07-25,4.585,0.33072904542736786
510300,2023-07-26,4.576,0.3837166806227261
510300,2023-07-27,4.572,0.4917212280940619
510300,2023-07-28,4.668,0.7532729989945393
510300,2023-07-31,4.684,0.9669253128527887
510300,2023-08-01,4.666,1.070540002910062
510310,2023-07-05,1.866,0.3622329338786454
510310,2023-07-06,1.851,0.23336206630765535
510310,2023-07-07,1.846,0.10554463279229176
510310,2023-07-10,1.853,0.007072946373134043
510310,2023-07-11,1.865,-0.01682140898853087
510310,2023-07-12,1.857,-0.06336826301772437
510310,2023-07-13,1.886,0.09085918998436321
510310,2023-07-14,1.886,0.3112126558047902
510310,2023-07-17,1.873,0.4413666458268189
510310,2023-07-18,1.871,0.5539786814062126
510310,2023-07-19,1.869,0.5719726922358144
510310,2023-07-20,1.855,0.44863416655813837
510310,2023-07-21,1.855,0.36861127417796113
510310,2023-07-24,1.847,0.2684792885311503
510310,2023-07-25,1.901,0.3180955510803122
510310,2023-07-26,1.899,0.38193401345737915
510310,2023-07-27,1.896,0.4930038427231954
510310,2023-07-28,1.941,0.758572726123548
510310,2023-07-31,1.949,0.9862529371049926
510310,2023-08-01,1.941,1.0962207123306182
510330,2023-07-05,4.623,0.3599248293116938
510330,2023-07-06,4.597,0.2423590018459327
510330,2023-07-07,4.584,0.1231723847429844
510330,2023-07-10,4.603,0.032391727114660006
510330,2023-07-11,4.628,0.012371354873461112
510330,2023-07-12,4.607,-0.04184951677764398
510330,2023-07-13,4.671,0.10699292391949117
510330,2023-07-14,4.67,0.3164410814513913
510330,2023-07-17,4.642,0.4400138142255194
510330,2023-07-18,4.636,0.5466041577523785
510330,2023-07-19,4.634,0.5562696909313116
510330,2023-07-20,4.605,0.4402981382334747
510330,2023-07-21,4.609,0.3667735153821668
510330,2023-07-24,4.591,0.2721489832153534
510330,2023-07-25,4.702,0.3244135523613649
510330,2023-07-26,4.694,0.3776771760507941
510330,2023-07-27,4.689,0.4842956302911021
510330,2023-07-28,4.787,0.7562008610036695
510330,2023-07-31,4.802,0.9672568775623135
510330,2023-08-01,4.787,1.0762495824596445
510350,2023-07-05,4.111,0.3487338054540565
510350,2023-07-06,4.08,0.22200451942002927
510350,2023-07-07,4.067,0.09998696825191905
510350,2023-07-10,4.088,0.008164595349030829
510350,2023-07-11,4.116,-0.00043703166130227504
510350,2023-07-12,4.094,-0.04390851904936599
510350,2023-07-13,4.16,0.10968666214382625
510350,2023-07-14,4.158,0.32127641134895113
510350,2023-07-17,4.133,0.453290711026926
510350,2023-07-18,4.119,0.5568241908534337
510350,2023-07-19,4.116,0.5615534288549575
510350,2023-07-20,4.087,0.44059356027779756
510350,2023-07-21,4.092,0.36387012645434225
510350,2023-07-24,4.072,0.2565257482127436
510350,2023-07-25,4.19,0.3076583002653459
510350,2023-07-26,4.182,0.3656123833521871
510350,2023-07-27,4.173,0.4717145777088339
510350,2023-07-28,4.279,0.7479465095317503
510350,2023-07-31,4.298,0.9769255396274766
510350,2023-08-01,4.276,1.0835721487131473
510360,2023-07-05,1.386,0.3407803445132679
510360,2023-07-06,1.377,0.22154019974657083
510360,2023-07-07,1.372,0.09874010208278554
510360,2023-07-10,1.377,0.0010895726104536948
510360,2023-07-11,1.388,-0.016288080127883568
510360,2023-07-12,1.381,-0.06776239464454946
510360,2023-07-13,1.402,0.08591664582121185
510360,2023-07-14,1.403,0.30887314033635976
510360,2023-07-17,1.392,0.43694597267730073
510360,2023-07-18,1.39,0.5505051940447453
510360,2023-07-19,1.39,0.5661251792164246
510360,2023-07-20,1.38,0.4568252094827515
510360,2023-07-21,1.382,0.39359071749503544
510360,2023-07-24,1.374,0.28816024185674594
510360,2023-07-25,1.413,0.3404178687105735
510360,2023-07-26,1.41,0.38591135198985077
510360,2023-07-27,1.407,0.4863328503243986
510360,2023-07-28,1.444,0.7586059408359973
510360,2023-07-31,1.449,0.9801132697640808
510360,2023-08-01,1.443,1.0934829864659632
510370,2023-07-05,0.833,0.34885753163809846
510370,2023-07-06,0.827,0.2843236045399427
510370,2023-07-07,0.822,0.1766719848209701
510370,2023-07-10,0.829,0.1218321961568088
510370,2023-07-11,0.831,0.10426164793999136
510370,2023-07-12,0.832,0.0785830160556406
510370,2023-07-13,0.835,0.17303344100882065
510370,2023-07-14,0.841,0.35527919758848586
510370,2023-07-17,0.838,0.5075278163372869
510370,2023-07-18,0.837,0.6453322222376716
510370,2023-07-19,0.835,0.6830553623642576
510370,2023-07-20,0.836,0.6346131647568252
510370,2023-07-21,0.834,0.5957461952417955
510370,2023-07-24,0.832,0.504351453277697
510370,2023-07-25,0.846,0.5080896003895647
510370,2023-07-26,0.844,0.5152113532495185
510370,2023-07-27,0.844,0.5904973017621244
510370,2023-07-28,0.865,0.809087363409007
510370,2023-07-31,0.875,1.0665545430494878
510370,2023-08-01,0.867,1.1732323302689478
510380,2023-06-21,1.072,0.6860576658691054
510380,2023-06-26,1.054,0.6221154204042425
510380,2023-06-27,1.053,0.5419625040080563
510380,2023-06-28,1.058,0.45351628108420716
510380,2023-06-30,1.068,0.42850984241333806
510380,2023-07-03,1.077,0.38765853583354415
510380,2023-07-04,1.074,0.42042735904820744
510380,2023-07-05,1.069,0.4189104355152913
510380,2023-07-10,1.061,0.32368266582797
510380,2023-07-11,1.067,0.19007896075172992
510380,2023-07-17,1.075,0.15261013533543621
510380,2023-07-18,1.075,0.09575685343505444
510380,2023-07-20,1.066,-0.010972379860879428
510380,2023-07-21,1.066,-0.07836750859452708
510380,2023-07-25,1.085,0.045569324373272206
510380,2023-07-26,1.089,0.24514136796076175
510380,2023-07-27,1.091,0.436966897490522
510380,2023-07-28,1.112,0.7054656252270424
510380,2023-07-31,1.124,0.9688357357032082
510380,2023-08-01,1.114,1.040350388366906
510390,2023-07-05,4.569,0.3485445220481794
510390,2023-07-06,4.542,0.23464333741065851
510390,2023-07-07,4.528,0.11669603564906285
510390,2023-07-10,4.547,0.026070485740401328
510390,2023-07-11,4.573,0.014491648375410471
510390,2023-07-12,4.543,-0.051193634816293764
510390,2023-07-13,4.615,0.10202953772998949
510390,2023-07-14,4.613,0.3153795067511462
510390,2023-07-17,4.583,0.43909695514919167
510390,2023-07-18,4.58,0.5491050023792727
510390,2023-07-19,4.575,0.5564655385897949
510390,2023-07-20,4.547,0.4305551910394873
510390,2023-07-21,4.549,0.3527026795621116
510390,2023-07-24,4.528,0.24608394109254172
510390,2023-07-25,4.643,0.2880757201055959
510390,2023-07-26,4.635,0.34070617732155456
510390,2023-07-27,4.632,0.44791035896624587
510390,2023-07-28,4.727,0.7106248570630175
510390,2023-07-31,4.753,0.9404302591609284
510390,2023-08-01,4.732,1.0572456720418817
510410,2023-07-05,1.114,0.060368927296627496
510410,2023-07-06,1.101,0.1568257366821879
510410,2023-07-07,1.101,0.26835610692417144
510410,2023-07-10,1.104,0.3612249188399793
510410,2023-07-11,1.106,0.42789172560644606
510410,2023-07-12,1.107,0.4916114937999861
510410,2023-07-13,1.123,0.6245921153435922
510410,2023-07-14,1.122,0.7681394876279903
510410,2023-07-17,1.107,0.7669207075849354
510410,2023-07-18,1.108,0.7361309185821115
510410,2023-07-19,1.116,0.661272607673902
510410,2023-07-20,1.113,0.5203452920485384
510410,2023-07-21,1.109,0.40440125369160196
510410,2023-07-24,1.1,0.2592868163008133
510410,2023-07-25,1.125,0.1724164597965301
510410,2023-07-26,1.125,0.11480155780093967
510410,2023-07-27,1.118,0.10022645303559365
510410,2023-07-28,1.127,0.0905185450308761
510410,2023-07-31,1.134,0.1803934336542481
510410,2023-08-01,1.14,0.22730769725160258
510500,2023-07-05,1.961,-0.03129137408869107
510500,2023-07-06,1.95,-0.14417872376067928
510500,2023-07-07,1.944,-0.2224383882584066
510500,2023-07-10,1.951,-0.25887295467749305
510500,2023-07-11,1.967,-0.2219306819057092
510500,2023-07-12,1.948,-0.24101975035084122
510500,2023-07-13,1.975,-0.10483518185424685
510500,2023-07-14,1.967,0.05739320855093572
510500,2023-07-17,1.962,0.20304951247588376
510500,2023-07-18,1.959,0.3462158087903599
510500,2023-07-19,1.956,0.34834745094025815
510500,2023-07-20,1.935,0.1630288919900694
510500,2023-07-21,1.936,0.027695108445668384
510500,2023-07-24,1.933,-0.10449919092077178
510500,2023-07-25,1.964,-0.14381090866665677
510500,2023-07-26,1.961,-0.1220464239023701
510500,2023-07-27,1.947,-0.11443174219630434
510500,2023-07-28,1.977,0.013883480923785704
510500,2023-07-31,1.989,0.14205745353107999
510500,2023-08-01,1.991,0.22637544257449277
510510,2023-07-05,1.84,-0.03395557434788294
510510,2023-07-06,1.83,-0.14627443989107605
510510,2023-07-07,1.825,-0.2176188165697997
510510,2023-07-10,1.831,-0.25510633965505547
510510,2023-07-11,1.845,-0.21727204234349848
510510,2023-07-12,1.827,-0.2353257295135673
510510,2023-07-13,1.852,-0.11232229984411288
510510,2023-07-14,1.847,0.0633639200096597
510510,2023-07-17,1.841,0.20980749538823787
510510,2023-07-18,1.84,0.36351135193713535
510510,2023-07-19,1.839,0.37542389785691505
510510,2023-07-20,1.815,0.17440610969913486
510510,2023-07-21,1.816,0.03428108930946551
510510,2023-07-24,1.814,-0.0986077010299773
510510,2023-07-25,1.841,-0.1417323216547552
510510,2023-07-26,1.838,-0.12874241137766038
510510,2023-07-27,1.828,-0.12024378707023312
510510,2023-07-28,1.853,0.003232609212634953
510510,2023-07-31,1.865,0.12778556059309504
510510,2023-08-01,1.866,0.2069286815078897
510530,2023-07-05,6.251,0.0033328615091623125
510530,2023-07-06,6.215,-0.10336454684364399
510530,2023-07-07,6.174,-0.19023857702767807
510530,2023-07-10,6.195,-0.2390847191955753
510530,2023-07-11,6.255,-0.19948648268180483
510530,2023-07-12,6.202,-0.19431994615196352
510530,2023-07-13,6.272,-0.06960145358415276
510530,2023-07-14,6.26,0.09885046627162389
510530,2023-07-17,6.229,0.23317137336061544
510530,2023-07-18,6.23,0.3654079536303081
510530,2023-07-19,6.216,0.360885682835374
510530,2023-07-20,6.153,0.16265435007763587
510530,2023-07-21,6.153,0.021233722997173462
510530,2023-07-24,6.138,-0.1310899722511587
510530,2023-07-25,6.239,-0.16210101088230516
510530,2023-07-26,6.22,-0.16187058156273845
510530,2023-07-27,6.18,-0.16638656715521205
510530,2023-07-28,6.279,-0.03438343210252341
510530,2023-07-31,6.322,0.11388229994137165
510530,2023-08-01,6.328,0.2188953772120844
510550,2023-07-05,1.498,0.05560702413060881
510550,2023-07-06,1.484,-0.11622273826083956
510550,2023-07-07,1.486,-0.21891564012864048
510550,2023-07-10,1.483,-0.30667286205256594
510550,2023-07-11,1.493,-0.33792245953953703
510550,2023-07-12,1.491,-0.34455325216503513
510550,2023-07-13,1.505,-0.2428889976524009
510550,2023-07-14,1.502,-0.104457924113432
510550,2023-07-17,1.49,-0.02935491001048636
510550,2023-07-18,1.477,0.035415140653715226
510550,2023-07-19,1.495,0.05008188491767047
510550,2023-07-20,1.481,0.1223042284068763
510550,2023-07-21,1.479,0.05730101274470424
510550,2023-07-24,1.475,-0.09016116374161966
510550,2023-07-25,1.493,-0.10794522618137795
510550,2023-07-26,1.494,-0.10781283946414554
510550,2023-07-27,1.488,-0.0700105438558004
510550,2023-07-28,1.503,0.029260514808234793
510550,2023-07-31,1.516,0.18196070653952678
510550,2023-08-01,1.518,0.26566778437851535
510560,2023-06-28,1.338,0.09837606993513402
510560,2023-06-29,1.34,-0.03520779602170746
510560,2023-06-30,1.357,-0.09338744971634771
510560,2023-07-03,1.364,-0.1185167897549495
510560,2023-07-04,1.368,-0.08730282991060918
510560,2023-07-05,1.364,-0.026770394787496807
510560,2023-07-06,1.359,0.032152255297085805
510560,2023-07-07,1.352,0.006281761108997026
510560,2023-07-10,1.35,-0.1243737057336496
510560,2023-07-11,1.36,-0.15812723940079026
510560,2023-07-13,1.366,-0.15097334877534513
510560,2023-07-14,1.364,-0.06552774596666977
510560,2023-07-17,1.361,0.01099822644838962
510560,2023-07-19,1.352,0.10338435602551573
510560,2023-07-21,1.347,0.18447144441343913
510560,2023-07-26,1.357,0.24339025253140517
510560,2023-07-27,1.35,0.10704143218914956
510560,2023-07-28,1.368,0.10435544174682816
510560,2023-07-31,1.377,0.10373673656121492
510560,2023-08-01,1.378,0.09709047234866967
510570,2023-07-03,0.923,-0.1838681036718076
510570,2023-07-04,0.922,-0.17535845629977606
510570,2023-07-05,0.922,-0.09876009514120511
510570,2023-07-06,0.925,0.0032824527286297346
510570,2023-07-07,0.907,-0.014803295279689488
510570,2023-07-10,0.902,-0.04959287763654452
510570,2023-07-11,0.914,-0.03733876782170986
510570,2023-07-12,0.909,-0.060892409448282586
510570,2023-07-13,0.917,-0.02193481993635061
