code,name,date,close,scale,type,slope_standard
513000,易方达日经225ETF行情,2023-07-12,1.256,2.99,QDII,-0.8139877693968511
513000,易方达日经225ETF行情,2023-07-13,1.282,2.99,QDII,-0.6585948032038111
513000,易方达日经225ETF行情,2023-07-14,1.271,2.99,QDII,-0.49774687539312346
513000,易方达日经225ETF行情,2023-07-17,1.27,2.99,QDII,-0.4181532983564536
513000,易方达日经225ETF行情,2023-07-18,1.277,2.99,QDII,-0.28942805166977775
513000,易方达日经225ETF行情,2023-07-19,1.299,2.99,QDII,0.08464756528879032
513000,易方达日经225ETF行情,2023-07-20,1.268,2.99,QDII,0.060850684383717706
513000,易方达日经225ETF行情,2023-07-21,1.258,2.99,QDII,-0.08963892702701984
513000,易方达日经225ETF行情,2023-07-24,1.265,2.99,QDII,-0.07033659643678024
513000,易方达日经225ETF行情,2023-07-25,1.261,2.99,QDII,-0.104245296883676
513010,易方达恒生科技(QDII-ETF)行情,2023-06-28,0.555,45.57,QDII,0.11328786716220715
513010,易方达恒生科技(QDII-ETF)行情,2023-06-29,0.546,45.57,QDII,0.07495054508031428
513010,易方达恒生科技(QDII-ETF)行情,2023-06-30,0.543,45.57,QDII,0.05012391818480773
513010,易方达恒生科技(QDII-ETF)行情,2023-07-03,0.564,45.57,QDII,0.04164596716066704
513010,易方达恒生科技(QDII-ETF)行情,2023-07-04,0.563,45.57,QDII,0.02690974223743704
513010,易方达恒生科技(QDII-ETF)行情,2023-07-05,0.556,45.57,QDII,0.015189795122798238
513010,易方达恒生科技(QDII-ETF)行情,2023-07-06,0.548,45.57,QDII,-0.008235407797636705
513010,易方达恒生科技(QDII-ETF)行情,2023-07-07,0.543,45.57,QDII,-0.030916821747290893
513010,易方达恒生科技(QDII-ETF)行情,2023-07-10,0.547,45.57,QDII,-0.04903742912533326
513010,易方达恒生科技(QDII-ETF)行情,2023-07-11,0.555,45.57,QDII,-0.04721982920357304
513010,易方达恒生科技(QDII-ETF)行情,2023-07-12,0.561,45.57,QDII,-0.04223153101824714
513010,易方达恒生科技(QDII-ETF)行情,2023-07-13,0.581,45.57,QDII,-0.0068578021006272735
513010,易方达恒生科技(QDII-ETF)行情,2023-07-14,0.578,45.57,QDII,0.03150617700878109
513010,易方达恒生科技(QDII-ETF)行情,2023-07-17,0.57,45.57,QDII,0.05471829640815485
513010,易方达恒生科技(QDII-ETF)行情,2023-07-18,0.57,45.57,QDII,0.06983227399624824
513010,易方达恒生科技(QDII-ETF)行情,2023-07-19,0.572,45.57,QDII,0.07313892685792064
513010,易方达恒生科技(QDII-ETF)行情,2023-07-20,0.562,45.57,QDII,0.05890544053980889
513010,易方达恒生科技(QDII-ETF)行情,2023-07-21,0.565,45.57,QDII,0.05462436379736753
513010,易方达恒生科技(QDII-ETF)行情,2023-07-24,0.555,45.57,QDII,0.046208431139551476
513010,易方达恒生科技(QDII-ETF)行情,2023-07-25,0.583,45.57,QDII,0.052137915186752815
513020,国泰中证港股通科技ETF行情,2023-06-28,0.768,2.74,指数型-股票,0.026231479484193233
513020,国泰中证港股通科技ETF行情,2023-06-29,0.762,2.74,指数型-股票,-0.014802235129915143
513020,国泰中证港股通科技ETF行情,2023-06-30,0.764,2.74,指数型-股票,-0.03361278162853243
513020,国泰中证港股通科技ETF行情,2023-07-03,0.79,2.74,指数型-股票,-0.035081948053550444
513020,国泰中证港股通科技ETF行情,2023-07-04,0.795,2.74,指数型-股票,-0.04163348083579489
513020,国泰中证港股通科技ETF行情,2023-07-05,0.784,2.74,指数型-股票,-0.04465864048717143
513020,国泰中证港股通科技ETF行情,2023-07-06,0.774,2.74,指数型-股票,-0.062413326445765534
513020,国泰中证港股通科技ETF行情,2023-07-07,0.763,2.74,指数型-股票,-0.0794848688436063
513020,国泰中证港股通科技ETF行情,2023-07-10,0.767,2.74,指数型-股票,-0.09293388800678723
513020,国泰中证港股通科技ETF行情,2023-07-11,0.775,2.74,指数型-股票,-0.08961475517389966
513020,国泰中证港股通科技ETF行情,2023-07-12,0.777,2.74,指数型-股票,-0.08694215463486005
513020,国泰中证港股通科技ETF行情,2023-07-13,0.801,2.74,指数型-股票,-0.0526173924270282
513020,国泰中证港股通科技ETF行情,2023-07-14,0.795,2.74,指数型-股票,-0.011491553270537977
513020,国泰中证港股通科技ETF行情,2023-07-17,0.789,2.74,指数型-股票,0.017269290351638485
513020,国泰中证港股通科技ETF行情,2023-07-18,0.789,2.74,指数型-股票,0.031048948321581133
513020,国泰中证港股通科技ETF行情,2023-07-19,0.79,2.74,指数型-股票,0.031126996381418276
513020,国泰中证港股通科技ETF行情,2023-07-20,0.782,2.74,指数型-股票,0.016669451338703203
513020,国泰中证港股通科技ETF行情,2023-07-21,0.785,2.74,指数型-股票,0.010692942131986244
513020,国泰中证港股通科技ETF行情,2023-07-24,0.775,2.74,指数型-股票,-0.0029192278114625546
513020,国泰中证港股通科技ETF行情,2023-07-25,0.803,2.74,指数型-股票,-0.0023017952441530517
513030,华安德国(DAX)ETF(QDII)行情,2023-06-28,1.247,4.29,QDII,0.9607500396477069
513030,华安德国(DAX)ETF(QDII)行情,2023-06-29,1.244,4.29,QDII,0.827110531162925
513030,华安德国(DAX)ETF(QDII)行情,2023-06-30,1.241,4.29,QDII,0.7167369707414531
513030,华安德国(DAX)ETF(QDII)行情,2023-07-03,1.26,4.29,QDII,0.7391596841393608
513030,华安德国(DAX)ETF(QDII)行情,2023-07-04,1.249,4.29,QDII,0.6304715483929303
513030,华安德国(DAX)ETF(QDII)行情,2023-07-05,1.238,4.29,QDII,0.46591509549730786
513030,华安德国(DAX)ETF(QDII)行情,2023-07-06,1.227,4.29,QDII,0.19297060138638847
513030,华安德国(DAX)ETF(QDII)行情,2023-07-07,1.213,4.29,QDII,-0.09867876506096294
513030,华安德国(DAX)ETF(QDII)行情,2023-07-10,1.216,4.29,QDII,-0.34706592207233533
513030,华安德国(DAX)ETF(QDII)行情,2023-07-11,1.233,4.29,QDII,-0.38996733383393506
513030,华安德国(DAX)ETF(QDII)行情,2023-07-12,1.237,4.29,QDII,-0.42130070928393276
513030,华安德国(DAX)ETF(QDII)行情,2023-07-13,1.256,4.29,QDII,-0.3291059618605187
513030,华安德国(DAX)ETF(QDII)行情,2023-07-14,1.263,4.29,QDII,-0.1317200824676341
513030,华安德国(DAX)ETF(QDII)行情,2023-07-17,1.27,4.29,QDII,0.09582527591577528
513030,华安德国(DAX)ETF(QDII)行情,2023-07-18,1.273,4.29,QDII,0.27252501453346434
513030,华安德国(DAX)ETF(QDII)行情,2023-07-19,1.289,4.29,QDII,0.5188460027409219
513030,华安德国(DAX)ETF(QDII)行情,2023-07-20,1.269,4.29,QDII,0.5530545462742321
513030,华安德国(DAX)ETF(QDII)行情,2023-07-21,1.268,4.29,QDII,0.5764388885245202
513030,华安德国(DAX)ETF(QDII)行情,2023-07-24,1.268,4.29,QDII,0.6526955640557129
513030,华安德国(DAX)ETF(QDII)行情,2023-07-25,1.261,4.29,QDII,0.6637897283323819
513050,易方达中概互联50ETF行情,2023-06-28,1.016,345.76,QDII,0.4491715870418686
513050,易方达中概互联50ETF行情,2023-06-29,1.003,345.76,QDII,0.26781547088283725
513050,易方达中概互联50ETF行情,2023-06-30,0.999,345.76,QDII,0.15625487355158793
513050,易方达中概互联50ETF行情,2023-07-03,1.02,345.76,QDII,0.11201513336143033
513050,易方达中概互联50ETF行情,2023-07-04,1.023,345.76,QDII,0.04764463694268756
513050,易方达中概互联50ETF行情,2023-07-05,1.012,345.76,QDII,-0.015313849746123067
513050,易方达中概互联50ETF行情,2023-07-06,1.001,345.76,QDII,-0.11023726555727917
513050,易方达中概互联50ETF行情,2023-07-07,1.005,345.76,QDII,-0.16450642892610903
513050,易方达中概互联50ETF行情,2023-07-10,1.013,345.76,QDII,-0.1907447135697112
513050,易方达中概互联50ETF行情,2023-07-11,1.022,345.76,QDII,-0.14324701215464986
513050,易方达中概互联50ETF行情,2023-07-12,1.028,345.76,QDII,-0.09840954846336442
513050,易方达中概互联50ETF行情,2023-07-13,1.057,345.76,QDII,0.08068887428150588
513050,易方达中概互联50ETF行情,2023-07-14,1.055,345.76,QDII,0.30345276314308683
513050,易方达中概互联50ETF行情,2023-07-17,1.038,345.76,QDII,0.43416930644658863
513050,易方达中概互联50ETF行情,2023-07-18,1.029,345.76,QDII,0.5275754588966126
513050,易方达中概互联50ETF行情,2023-07-19,1.031,345.76,QDII,0.5592267319501858
513050,易方达中概互联50ETF行情,2023-07-20,1.023,345.76,QDII,0.5332273971099825
513050,易方达中概互联50ETF行情,2023-07-21,1.029,345.76,QDII,0.5574859051986472
513050,易方达中概互联50ETF行情,2023-07-24,1.015,345.76,QDII,0.5319755229807062
513050,易方达中概互联50ETF行情,2023-07-25,1.059,345.76,QDII,0.5810878765992747
513060,博时恒生医疗保健(QDII-ETF)行情,2023-06-28,0.484,98.11,QDII,-0.051068695294019306
513060,博时恒生医疗保健(QDII-ETF)行情,2023-06-29,0.481,98.11,QDII,-0.07556894932555797
513060,博时恒生医疗保健(QDII-ETF)行情,2023-06-30,0.49,98.11,QDII,-0.0791467033839269
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-03,0.491,98.11,QDII,-0.08253246665298317
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-04,0.509,98.11,QDII,-0.07495744513894508
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-05,0.5,98.11,QDII,-0.0689224962275111
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-06,0.49,98.11,QDII,-0.0746874253612129
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-07,0.486,98.11,QDII,-0.07404114740436617
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-10,0.488,98.11,QDII,-0.07546976162897444
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-11,0.491,98.11,QDII,-0.07168296182842131
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-12,0.482,98.11,QDII,-0.07732188656591366
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-13,0.501,98.11,QDII,-0.05785201106391258
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-14,0.498,98.11,QDII,-0.024145888955356257
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-17,0.491,98.11,QDII,-0.002411064027832807
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-18,0.495,98.11,QDII,0.011513642561132678
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-19,0.49,98.11,QDII,0.008347372671455437
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-20,0.489,98.11,QDII,0.00241104163290668
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-21,0.495,98.11,QDII,0.004014059742057521
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-24,0.496,98.11,QDII,0.0004078517243395908
513060,博时恒生医疗保健(QDII-ETF)行情,2023-07-25,0.506,98.11,QDII,0.0011384095768874251
513070,易方达中证港股通消费主题ETF行情,2023-06-28,0.995,0.99,指数型-股票,0.09149513087627258
513070,易方达中证港股通消费主题ETF行情,2023-06-29,0.98,0.99,指数型-股票,0.04050119148076796
513070,易方达中证港股通消费主题ETF行情,2023-06-30,0.983,0.99,指数型-股票,0.015131005671605169
513070,易方达中证港股通消费主题ETF行情,2023-07-03,1.012,0.99,指数型-股票,0.007641410946399943
513070,易方达中证港股通消费主题ETF行情,2023-07-04,1.009,0.99,指数型-股票,-0.00917713158891544
513070,易方达中证港股通消费主题ETF行情,2023-07-05,0.998,0.99,指数型-股票,-0.026102971961944603
513070,易方达中证港股通消费主题ETF行情,2023-07-06,0.981,0.99,指数型-股票,-0.05774652381767749
513070,易方达中证港股通消费主题ETF行情,2023-07-07,0.967,0.99,指数型-股票,-0.08974778362011797
513070,易方达中证港股通消费主题ETF行情,2023-07-10,0.97,0.99,指数型-股票,-0.11723292839518654
513070,易方达中证港股通消费主题ETF行情,2023-07-11,0.985,0.99,指数型-股票,-0.12605341726670005
513070,易方达中证港股通消费主题ETF行情,2023-07-12,0.991,0.99,指数型-股票,-0.13002117551483497
513070,易方达中证港股通消费主题ETF行情,2023-07-13,1.019,0.99,指数型-股票,-0.09618491012787739
513070,易方达中证港股通消费主题ETF行情,2023-07-14,1.015,0.99,指数型-股票,-0.05766221048566728
513070,易方达中证港股通消费主题ETF行情,2023-07-17,1.003,0.99,指数型-股票,-0.03481608549333067
513070,易方达中证港股通消费主题ETF行情,2023-07-18,1.003,0.99,指数型-股票,-0.015623910496405385
513070,易方达中证港股通消费主题ETF行情,2023-07-19,1.002,0.99,指数型-股票,-0.011541365035666872
513070,易方达中证港股通消费主题ETF行情,2023-07-20,0.997,0.99,指数型-股票,-0.021068113501520297
513070,易方达中证港股通消费主题ETF行情,2023-07-21,0.999,0.99,指数型-股票,-0.021907917535863373
513070,易方达中证港股通消费主题ETF行情,2023-07-24,0.983,0.99,指数型-股票,-0.029227947976236728
513070,易方达中证港股通消费主题ETF行情,2023-07-25,1.019,0.99,指数型-股票,-0.02375029375648831
513080,华安法国CAC40ETF(QDII)行情,2023-06-28,1.512,0.99,QDII,1.0300681669026654
513080,华安法国CAC40ETF(QDII)行情,2023-06-29,1.515,0.99,QDII,0.9739139143062251
513080,华安法国CAC40ETF(QDII)行情,2023-06-30,1.518,0.99,QDII,0.9689368495157159
513080,华安法国CAC40ETF(QDII)行情,2023-07-03,1.54,0.99,QDII,1.1108790266544684
513080,华安法国CAC40ETF(QDII)行情,2023-07-04,1.53,0.99,QDII,1.0740316199902378
513080,华安法国CAC40ETF(QDII)行情,2023-07-05,1.516,0.99,QDII,0.9567913378854579
513080,华安法国CAC40ETF(QDII)行情,2023-07-06,1.5,0.99,QDII,0.688072509768456
513080,华安法国CAC40ETF(QDII)行情,2023-07-07,1.476,0.99,QDII,0.36027141527833334
513080,华安法国CAC40ETF(QDII)行情,2023-07-10,1.479,0.99,QDII,0.04816354775226278
513080,华安法国CAC40ETF(QDII)行情,2023-07-11,1.5,0.99,QDII,-0.04470372489609123
513080,华安法国CAC40ETF(QDII)行情,2023-07-12,1.516,0.99,QDII,-0.0915105384592737
513080,华安法国CAC40ETF(QDII)行情,2023-07-13,1.544,0.99,QDII,-0.005447197200409164
513080,华安法国CAC40ETF(QDII)行情,2023-07-14,1.539,0.99,QDII,0.092926550816525
513080,华安法国CAC40ETF(QDII)行情,2023-07-17,1.548,0.99,QDII,0.26845193711408644
513080,华安法国CAC40ETF(QDII)行情,2023-07-18,1.547,0.99,QDII,0.3656293892182462
513080,华安法国CAC40ETF(QDII)行情,2023-07-19,1.569,0.99,QDII,0.5759050572133082
513080,华安法国CAC40ETF(QDII)行情,2023-07-20,1.543,0.99,QDII,0.5101576360302864
513080,华安法国CAC40ETF(QDII)行情,2023-07-21,1.551,0.99,QDII,0.5172716149722738
513080,华安法国CAC40ETF(QDII)行情,2023-07-24,1.567,0.99,QDII,0.6474476073644887
513080,华安法国CAC40ETF(QDII)行情,2023-07-25,1.557,0.99,QDII,0.7159647004283386
513090,易方达中证香港证券投资ETF行情,2023-06-28,1.073,15.32,指数型-股票,-0.046458528168009945
513090,易方达中证香港证券投资ETF行情,2023-06-29,1.068,15.32,指数型-股票,-0.1883844007323744
513090,易方达中证香港证券投资ETF行情,2023-06-30,1.082,15.32,指数型-股票,-0.2174909012700828
513090,易方达中证香港证券投资ETF行情,2023-07-03,1.099,15.32,指数型-股票,-0.22700496785516625
513090,易方达中证香港证券投资ETF行情,2023-07-04,1.096,15.32,指数型-股票,-0.2686727007570584
513090,易方达中证香港证券投资ETF行情,2023-07-05,1.085,15.32,指数型-股票,-0.3173701288695986
513090,易方达中证香港证券投资ETF行情,2023-07-06,1.074,15.32,指数型-股票,-0.35036500637760576
513090,易方达中证香港证券投资ETF行情,2023-07-07,1.071,15.32,指数型-股票,-0.37350153872797415
513090,易方达中证香港证券投资ETF行情,2023-07-10,1.072,15.32,指数型-股票,-0.41268487874085513
513090,易方达中证香港证券投资ETF行情,2023-07-11,1.075,15.32,指数型-股票,-0.40272449254959836
513090,易方达中证香港证券投资ETF行情,2023-07-12,1.071,15.32,指数型-股票,-0.40039882349415173
513090,易方达中证香港证券投资ETF行情,2023-07-13,1.099,15.32,指数型-股票,-0.20957607375897924
513090,易方达中证香港证券投资ETF行情,2023-07-14,1.094,15.32,指数型-股票,0.0032695401413242375
513090,易方达中证香港证券投资ETF行情,2023-07-17,1.09,15.32,指数型-股票,0.15347632455930255
513090,易方达中证香港证券投资ETF行情,2023-07-18,1.088,15.32,指数型-股票,0.26498780746877787
513090,易方达中证香港证券投资ETF行情,2023-07-19,1.102,15.32,指数型-股票,0.3763100787635717
513090,易方达中证香港证券投资ETF行情,2023-07-20,1.094,15.32,指数型-股票,0.347722807778862
513090,易方达中证香港证券投资ETF行情,2023-07-21,1.094,15.32,指数型-股票,0.35439919726528984
513090,易方达中证香港证券投资ETF行情,2023-07-24,1.078,15.32,指数型-股票,0.27348532724747543
513090,易方达中证香港证券投资ETF行情,2023-07-25,1.148,15.32,指数型-股票,0.45950871865290954
513100,国泰纳斯达克100ETF行情,2023-06-28,5.45,85.5,QDII,1.1709442594241164
513100,国泰纳斯达克100ETF行情,2023-06-29,5.495,85.5,QDII,1.0743522788731927
513100,国泰纳斯达克100ETF行情,2023-06-30,5.5,85.5,QDII,1.02011816839205
513100,国泰纳斯达克100ETF行情,2023-07-03,5.59,85.5,QDII,1.0613541161228246
513100,国泰纳斯达克100ETF行情,2023-07-04,5.56,85.5,QDII,1.0278343028845993
513100,国泰纳斯达克100ETF行情,2023-07-05,5.55,85.5,QDII,0.9600560814264485
513100,国泰纳斯达克100ETF行情,2023-07-06,5.555,85.5,QDII,0.7205819200215694
513100,国泰纳斯达克100ETF行情,2023-07-07,5.53,85.5,QDII,0.5070024225500995
513100,国泰纳斯达克100ETF行情,2023-07-10,5.475,85.5,QDII,0.2681531272771992
513100,国泰纳斯达克100ETF行情,2023-07-11,5.505,85.5,QDII,0.20399561103895233
513100,国泰纳斯达克100ETF行情,2023-07-12,5.51,85.5,QDII,0.1412348286051666
513100,国泰纳斯达克100ETF行情,2023-07-13,5.59,85.5,QDII,0.18990541452450535
513100,国泰纳斯达克100ETF行情,2023-07-14,5.63,85.5,QDII,0.32267737187257467
513100,国泰纳斯达克100ETF行情,2023-07-17,5.66,85.5,QDII,0.446563071100944
513100,国泰纳斯达克100ETF行情,2023-07-18,5.71,85.5,QDII,0.5966590114095838
513100,国泰纳斯达克100ETF行情,2023-07-19,5.815,85.5,QDII,0.8654800573114122
513100,国泰纳斯达克100ETF行情,2023-07-20,5.735,85.5,QDII,0.9447289862407113
513100,国泰纳斯达克100ETF行情,2023-07-21,5.64,85.5,QDII,0.7852341069165846
513100,国泰纳斯达克100ETF行情,2023-07-24,5.66,85.5,QDII,0.7031680853134372
513100,国泰纳斯达克100ETF行情,2023-07-25,5.64,85.5,QDII,0.6275986409607974
513120,广发中证香港创新药ETF(QDII)行情,2023-06-28,0.787,24.84,QDII,-0.12216905624624148
513120,广发中证香港创新药ETF(QDII)行情,2023-06-29,0.783,24.84,QDII,-0.14711484603215574
513120,广发中证香港创新药ETF(QDII)行情,2023-06-30,0.796,24.84,QDII,-0.14848148645264236
513120,广发中证香港创新药ETF(QDII)行情,2023-07-03,0.801,24.84,QDII,-0.14842703681287342
513120,广发中证香港创新药ETF(QDII)行情,2023-07-04,0.842,24.84,QDII,-0.13255725441996224
513120,广发中证香港创新药ETF(QDII)行情,2023-07-05,0.82,24.84,QDII,-0.1238022803212003
513120,广发中证香港创新药ETF(QDII)行情,2023-07-06,0.805,24.84,QDII,-0.12810322540727592
513120,广发中证香港创新药ETF(QDII)行情,2023-07-07,0.799,24.84,QDII,-0.12096000462656466
513120,广发中证香港创新药ETF(QDII)行情,2023-07-10,0.798,24.84,QDII,-0.12184408418412544
513120,广发中证香港创新药ETF(QDII)行情,2023-07-11,0.806,24.84,QDII,-0.11589429736984833
513120,广发中证香港创新药ETF(QDII)行情,2023-07-12,0.793,24.84,QDII,-0.12136217549248916
513120,广发中证香港创新药ETF(QDII)行情,2023-07-13,0.823,24.84,QDII,-0.0993436742350905
513120,广发中证香港创新药ETF(QDII)行情,2023-07-14,0.816,24.84,QDII,-0.05932371315889899
513120,广发中证香港创新药ETF(QDII)行情,2023-07-17,0.806,24.84,QDII,-0.034304551251972355
513120,广发中证香港创新药ETF(QDII)行情,2023-07-18,0.815,24.84,QDII,-0.01663160436396161
513120,广发中证香港创新药ETF(QDII)行情,2023-07-19,0.799,24.84,QDII,-0.024264835546255765
513120,广发中证香港创新药ETF(QDII)行情,2023-07-20,0.791,24.84,QDII,-0.0352296570106061
513120,广发中证香港创新药ETF(QDII)行情,2023-07-21,0.807,24.84,QDII,-0.03366096023721863
513120,广发中证香港创新药ETF(QDII)行情,2023-07-24,0.812,24.84,QDII,-0.04100018639040943
513120,广发中证香港创新药ETF(QDII)行情,2023-07-25,0.823,24.84,QDII,-0.0462539585631609
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-06-28,0.545,91.5,QDII,0.11838390500496443
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-06-29,0.536,91.5,QDII,0.08145701381772544
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-06-30,0.533,91.5,QDII,0.05678272983555058
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-03,0.553,91.5,QDII,0.04711307834501297
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-04,0.552,91.5,QDII,0.03137292713306921
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-05,0.546,91.5,QDII,0.01932383217148343
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-06,0.539,91.5,QDII,-0.0016915795297267745
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-07,0.532,91.5,QDII,-0.023518927433846513
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-10,0.536,91.5,QDII,-0.04245707509000007
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-11,0.545,91.5,QDII,-0.042144542262454426
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-12,0.549,91.5,QDII,-0.03875622850447302
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-13,0.57,91.5,QDII,-0.004941096786166644
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-14,0.567,91.5,QDII,0.031865459990769215
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-17,0.559,91.5,QDII,0.05406413319712302
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-18,0.558,91.5,QDII,0.06772569627431116
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-19,0.56,91.5,QDII,0.07097836792372252
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-20,0.55,91.5,QDII,0.05662361657747221
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-21,0.553,91.5,QDII,0.052971391626265414
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-24,0.543,91.5,QDII,0.04471519117780715
513130,华泰柏瑞南方东英恒生科技(QDII-ETF)行情,2023-07-25,0.571,91.5,QDII,0.05055860265361778
513150,华泰柏瑞港股通科技ETF行情,2023-06-28,0.79,1.15,指数型-股票,0.03282182013260852
513150,华泰柏瑞港股通科技ETF行情,2023-06-29,0.783,1.15,指数型-股票,-0.00954970587769239
513150,华泰柏瑞港股通科技ETF行情,2023-06-30,0.787,1.15,指数型-股票,-0.02719327145308108
513150,华泰柏瑞港股通科技ETF行情,2023-07-03,0.812,1.15,指数型-股票,-0.028933119825028147
513150,华泰柏瑞港股通科技ETF行情,2023-07-04,0.815,1.15,指数型-股票,-0.03927646326009863
513150,华泰柏瑞港股通科技ETF行情,2023-07-05,0.806,1.15,指数型-股票,-0.04290578975635802
513150,华泰柏瑞港股通科技ETF行情,2023-07-06,0.794,1.15,指数型-股票,-0.06301552680606794
513150,华泰柏瑞港股通科技ETF行情,2023-07-07,0.783,1.15,指数型-股票,-0.0810623205787739
513150,华泰柏瑞港股通科技ETF行情,2023-07-10,0.786,1.15,指数型-股票,-0.09692609246325484
513150,华泰柏瑞港股通科技ETF行情,2023-07-11,0.795,1.15,指数型-股票,-0.09432479189135444
513150,华泰柏瑞港股通科技ETF行情,2023-07-12,0.796,1.15,指数型-股票,-0.09211513970512805
513150,华泰柏瑞港股通科技ETF行情,2023-07-13,0.824,1.15,指数型-股票,-0.05553060013637501
513150,华泰柏瑞港股通科技ETF行情,2023-07-14,0.819,1.15,指数型-股票,-0.013104085744517822
513150,华泰柏瑞港股通科技ETF行情,2023-07-17,0.805,1.15,指数型-股票,0.012595196278859773
513150,华泰柏瑞港股通科技ETF行情,2023-07-18,0.81,1.15,指数型-股票,0.02693030267641994
513150,华泰柏瑞港股通科技ETF行情,2023-07-19,0.809,1.15,指数型-股票,0.025237913243160336
513150,华泰柏瑞港股通科技ETF行情,2023-07-20,0.8,1.15,指数型-股票,0.009624392132260769
513150,华泰柏瑞港股通科技ETF行情,2023-07-21,0.807,1.15,指数型-股票,0.005147963087625921
513150,华泰柏瑞港股通科技ETF行情,2023-07-24,0.794,1.15,指数型-股票,-0.008069088418521423
513150,华泰柏瑞港股通科技ETF行情,2023-07-25,0.824,1.15,指数型-股票,-0.0066714813999566875
513160,银华恒生港股通中国科技ETF行情,2023-06-28,0.785,0.58,指数型-股票,0.05142326162054005
513160,银华恒生港股通中国科技ETF行情,2023-06-29,0.78,0.58,指数型-股票,0.016952727150073597
513160,银华恒生港股通中国科技ETF行情,2023-06-30,0.774,0.58,指数型-股票,-0.00440696057736323
513160,银华恒生港股通中国科技ETF行情,2023-07-03,0.792,0.58,指数型-股票,-0.01112121550400968
513160,银华恒生港股通中国科技ETF行情,2023-07-04,0.791,0.58,指数型-股票,-0.03079118470056955
513160,银华恒生港股通中国科技ETF行情,2023-07-05,0.78,0.58,指数型-股票,-0.04516249778531584
513160,银华恒生港股通中国科技ETF行情,2023-07-06,0.77,0.58,指数型-股票,-0.07182527692492698
513160,银华恒生港股通中国科技ETF行情,2023-07-07,0.761,0.58,指数型-股票,-0.09876132898090921
513160,银华恒生港股通中国科技ETF行情,2023-07-10,0.764,0.58,指数型-股票,-0.12037457847160483
513160,银华恒生港股通中国科技ETF行情,2023-07-11,0.766,0.58,指数型-股票,-0.12019848167059194
513160,银华恒生港股通中国科技ETF行情,2023-07-12,0.77,0.58,指数型-股票,-0.11810018104044737
513160,银华恒生港股通中国科技ETF行情,2023-07-13,0.795,0.58,指数型-股票,-0.08656613191868442
513160,银华恒生港股通中国科技ETF行情,2023-07-14,0.794,0.58,指数型-股票,-0.049050692102281905
513160,银华恒生港股通中国科技ETF行情,2023-07-17,0.785,0.58,指数型-股票,-0.02600110693074628
513160,银华恒生港股通中国科技ETF行情,2023-07-18,0.782,0.58,指数型-股票,-0.01080655126887588
513160,银华恒生港股通中国科技ETF行情,2023-07-19,0.786,0.58,指数型-股票,-0.010593584398321546
513160,银华恒生港股通中国科技ETF行情,2023-07-20,0.768,0.58,指数型-股票,-0.031202952252436526
513160,银华恒生港股通中国科技ETF行情,2023-07-21,0.768,0.58,指数型-股票,-0.03655029887928217
513160,银华恒生港股通中国科技ETF行情,2023-07-24,0.755,0.58,指数型-股票,-0.04729689517826765
513160,银华恒生港股通中国科技ETF行情,2023-07-25,0.782,0.58,指数型-股票,-0.041187721838051
513180,华夏恒生科技ETF(QDII)行情,2023-06-28,0.546,185.95,QDII,0.11288219743309169
